1551398400000,10.27770000,11.55100000,10.20670000,11.31110000,4025695.97000000,1551484799999,44152799.74736100,85309,2073626.41000000,22752853.85356100,0
1551484800000,11.33530000,11.80000000,10.80000000,11.75660000,3893847.16000000,1551571199999,43818057.90284000,86591,2203620.73000000,24797067.34231400,0
1551571200000,11.75640000,11.87010000,11.19020000,11.45110000,2853200.15000000,1551657599999,32727760.24727900,53891,1460714.62000000,16761841.97152300,0
1551657600000,11.45110000,11.50800000,10.85000000,11.40060000,2739049.08000000,1551743999999,30560700.45035100,62556,1344114.98000000,15005710.97529800,0
1551744000000,11.40500000,13.75000000,11.39500000,13.62290000,8340655.32000000,1551830399999,107482964.63067900,185060,4368566.18000000,56284295.10097900,0
1551830400000,13.62300000,14.66300000,12.90000000,14.52940000,6158611.97000000,1551916799999,84008255.22138100,115249,3308708.04000000,45166134.41802600,0
1551916800000,14.52900000,15.56000000,14.32700000,15.10000000,6757497.33000000,1552003199999,101414485.34027000,182331,3419524.49000000,51318199.46710100,0
1552003200000,15.09990000,15.21940000,13.55780000,14.29310000,6343194.03000000,1552089599999,90848655.62974200,233813,3094197.21000000,44329075.95607500,0
1552089600000,14.28480000,14.92000000,13.96090000,14.46510000,3996324.55000000,1552175999999,58062140.97594800,93647,2113976.57000000,30725198.98067800,0
1552176000000,14.46510000,14.50750000,13.86000000,14.37110000,3531708.70000000,1552262399999,50093088.21493800,61055,1956875.08000000,27763269.88285300,0
1552262400000,14.37410000,14.90000000,14.01100000,14.41430000,3757653.77000000,1552348799999,54303593.05517000,85351,2015352.12000000,29133447.54932400,0
1552348800000,14.41330000,15.42880000,14.18090000,15.33330000,4049068.39000000,1552435199999,60747159.40264500,75829,2234792.16000000,33529003.94052900,0
1552435200000,15.34590000,15.38000000,14.93330000,15.02440000,3282883.18000000,1552521599999,49667294.36535600,52053,1723702.93000000,26077283.46530600,0
1552521600000,15.03110000,15.09700000,14.56300000,14.89010000,3079956.93000000,1552607999999,45702098.68248400,60261,1677898.61000000,24911705.80512200,0
1552608000000,14.89930000,15.19900000,14.84000000,14.94320000,2986987.69000000,1552694399999,44970630.55692500,41595,1658288.93000000,24968286.61853400,0
1552694400000,14.94290000,16.00000000,14.88000000,15.95890000,3293876.13000000,1552780799999,51027787.31305300,73703,1826265.88000000,28305804.24411300,0
1552780800000,15.95890000,15.95890000,15.44000000,15.56930000,3106901.48000000,1552867199999,48737968.35001800,53268,1698248.92000000,26645684.34097300,0
1552867200000,15.58360000,15.78880000,15.20400000,15.53880000,2472584.89000000,1552953599999,38403832.13906800,49580,1270748.04000000,19749168.79387700,0
1552953600000,15.53610000,15.80000000,15.00000000,15.49530000,4271050.40000000,1553039999999,65955552.67611500,101128,2094629.10000000,32430026.08076600,0
1553040000000,15.50980000,15.50980000,15.02200000,15.12880000,2369648.38000000,1553126399999,35958975.36858200,50319,1206216.35000000,18305119.76637000,0
1553126400000,15.12880000,15.29870000,13.86070000,14.35110000,3015066.53000000,1553212799999,44410580.38438700,75241,1416850.23000000,20893520.09449200,0
1553212800000,14.35670000,15.22600000,14.23100000,15.15020000,2695850.87000000,1553299199999,40069206.59026800,55904,1561564.19000000,23215897.89702200,0
1553299200000,15.15240000,15.44000000,14.94690000,15.13970000,2632489.70000000,1553385599999,39846679.02577000,39861,1467268.58000000,22215029.63956200,0
1553385600000,15.13970000,17.50000000,14.66000000,17.10960000,5285367.10000000,1553471999999,86478446.28815100,143670,2902679.92000000,47429544.89133700,0
1553472000000,17.11120000,17.33800000,16.10000000,16.76310000,2775613.86000000,1553558399999,46472992.15214000,95741,1315580.95000000,22063119.14437500,0
1553558400000,16.77610000,16.80000000,15.53010000,16.19980000,2725145.68000000,1553644799999,44086712.96082700,74913,1369906.83000000,22190613.27850700,0
1553644800000,16.19280000,16.82970000,15.86970000,16.60000000,3240914.25000000,1553731199999,53588345.69530800,65209,1850566.35000000,30620703.00135100,0
1553731200000,16.60000000,16.71880000,16.40100000,16.66650000,2988300.97000000,1553817599999,49575583.53112800,31973,1759402.02000000,29192079.17973500,0
1553817600000,16.65380000,16.80670000,16.37700000,16.47530000,2737173.20000000,1553903999999,45408014.59211200,36453,1575029.20000000,26125543.43406700,0
1553904000000,16.49490000,16.98500000,15.96120000,16.96660000,2790050.93000000,1553990399999,46116769.38796600,47948,1601249.57000000,26487805.62473800,0
1553990400000,16.96660000,17.73860000,16.73140000,17.53760000,3182964.85000000,1554076799999,55170337.21013100,55560,1789179.50000000,30995858.02442900,0
